10.71, 3, white, Entry
10.71, 3, white, Exit
10.71, 4, white, Entry
10.71, 4, white, Exit
10.71, 3, white, Entry
10.71, 3, white, Exit
10.71, 1, white, Entry
10.71, 1, white, Exit
10.71, 2, white, Entry
10.71, 2, white, Exit
10.71, 1, white, Entry
10.76, 1, white, Exit
10.76, 3, white, Entry
10.76, 3, white, Exit
10.76, 4, white, Entry
10.76, 4, white, Exit
10.76, 3, white, Entry
10.76, 3, white, Exit
10.76, 4, white, Entry
10.76, 4, white, Exit
10.76, 3, white, Entry
10.76, 3, white, Exit
10.76, 4, white, Entry
10.76, 4, white, Exit
10.76, 3, white, Entry
10.76, 3, white, Exit
10.76, 1, white, Entry
10.76, 1, white, Exit
10.76, 2, white, Entry
10.76, 2, white, Exit
10.76, 1, white, Entry
10.76, 1, white, Exit
10.76, 2, white, Entry
10.76, 2, white, Exit
10.76, 1, white, Entry
10.81, 1, white, Exit
10.81, 3, white, Entry
10.81, 3, white, Exit
10.81, 4, white, Entry
10.81, 4, white, Exit
10.81, 3, white, Entry
10.81, 3, white, Exit
10.81, 4, white, Entry
10.81, 4, white, Exit
10.81, 3, white, Entry
10.81, 3, white, Exit
10.81, 4, white, Entry
10.81, 4, white, Exit
10.81, 3, white, Entry
10.81, 3, white, Exit
10.81, 1, white, Entry
10.81, 1, white, Exit
10.81, 2, white, Entry
10.81, 2, white, Exit
10.81, 1, white, Entry
10.81, 1, white, Exit
10.81, 2, white, Entry
10.81, 2, white, Exit
10.81, 1, white, Entry
10.86, 1, white, Exit
10.86, 3, white, Entry
10.86, 3, white, Exit
10.86, 4, white, Entry
10.86, 4, white, Exit
10.86, 3, white, Entry
10.86, 3, white, Exit
10.86, 4, white, Entry
10.86, 4, white, Exit
10.86, 3, white, Entry
10.86, 3, white, Exit
10.86, 4, white, Entry
10.86, 4, white, Exit
10.86, 3, white, Entry
10.86, 3, white, Exit
10.86, 1, white, Entry
10.86, 1, white, Exit
10.86, 2, white, Entry
10.86, 2, white, Exit
10.86, 1, white, Entry
10.86, 1, white, Exit
10.86, 2, white, Entry
10.86, 2, white, Exit
10.86, 1, white, Entry
10.90, 1, white, Exit
10.90, 3, white, Entry
10.90, 3, white, Exit
10.90, 4, white, Entry
10.90, 4, white, Exit
10.90, 3, white, Entry
10.90, 3, white, Exit
10.90, 4, white, Entry
10.90, 4, white, Exit
10.90, 3, white, Entry
10.90, 3, white, Exit
10.90, 2, white, Entry
10.90, 2, white, Exit
10.90, 1, white, Entry
10.90, 1, white, Exit
10.90, 2, white, Entry
10.90, 2, white, Exit
10.90, 1, white, Entry
10.95, 1, white, Exit
10.95, 3, white, Entry
10.95, 3, white, Exit
10.95, 4, white, Entry
10.95, 4, white, Exit
10.95, 3, white, Entry
10.95, 3, white, Exit
10.95, 4, white, Entry
10.95, 4, white, Exit
10.95, 3, white, Entry
10.95, 3, white, Exit
10.95, 1, white, Entry
10.95, 1, white, Exit
10.95, 2, white, Entry
10.95, 2, white, Exit
10.95, 1, white, Entry
10.95, 1, white, Exit
10.95, 2, white, Entry
10.95, 2, white, Exit
10.95, 1, white, Entry
10.98, 1, white, Exit
10.98, 3, white, Entry
10.98, 3, white, Exit
10.98, 4, white, Entry
10.98, 4, white, Exit
10.98, 3, white, Entry
10.98, 3, white, Exit
10.98, 4, white, Entry
10.98, 4, white, Exit
10.98, 3, white, Entry
10.98, 3, white, Exit
10.98, 2, white, Entry
10.98, 2, white, Exit
10.98, 1, white, Entry
11.03, 1, white, Exit
11.03, 3, white, Entry
11.03, 3, white, Exit
11.03, 4, white, Entry
11.03, 4, white, Exit
11.03, 3, white, Entry
11.03, 3, white, Exit
11.03, 4, white, Entry
11.03, 4, white, Exit
11.03, 3, white, Entry
11.03, 3, white, Exit
11.03, 2, white, Entry
11.03, 2, white, Exit
11.03, 1, white, Entry
11.03, 1, white, Exit
11.03, 2, white, Entry
11.03, 2, white, Exit
11.03, 1, white, Entry
11.08, 1, white, Exit
11.08, 4, white, Entry
11.08, 4, white, Exit
11.08, 3, white, Entry
11.08, 3, white, Exit
11.08, 4, white, Entry
11.08, 4, white, Exit
11.08, 3, white, Entry
11.08, 3, white, Exit
11.08, 4, white, Entry
11.08, 4, white, Exit
11.08, 3, white, Entry
11.08, 3, white, Exit
11.08, 2, white, Entry
11.08, 2, white, Exit
11.08, 1, white, Entry
11.08, 1, white, Exit
11.08, 2, white, Entry
11.08, 2, white, Exit
11.08, 1, white, Entry
11.12, 1, white, Exit
11.12, 4, white, Entry
11.12, 4, white, Exit
11.12, 3, white, Entry
11.12, 3, white, Exit
11.12, 4, white, Entry
11.12, 4, white, Exit
11.12, 3, white, Entry
11.12, 3, white, Exit
11.12, 4, white, Entry
11.12, 4, white, Exit
11.12, 3, white, Entry
11.12, 3, white, Exit
11.12, 1, white, Entry
11.12, 1, white, Exit
11.12, 2, white, Entry
11.12, 2, white, Exit
11.12, 1, white, Entry
11.12, 1, white, Exit
11.12, 2, white, Entry
11.12, 2, white, Exit
11.12, 1, white, Entry
11.16, 1, white, Exit
11.16, 3, white, Entry
11.16, 3, white, Exit
11.16, 4, white, Entry
11.16, 4, white, Exit
11.16, 3, white, Entry
11.16, 3, white, Exit
11.16, 4, white, Entry
11.16, 4, white, Exit
11.16, 3, white, Entry
11.17, 3, white, Exit
11.17, 1, white, Entry
11.17, 1, white, Exit
11.17, 2, white, Entry
11.17, 2, white, Exit
11.17, 1, white, Entry
11.17, 1, white, Exit
11.17, 2, white, Entry
11.17, 2, white, Exit
11.17, 1, white, Entry
11.20, 1, white, Exit
11.20, 4, white, Entry
11.20, 4, white, Exit
11.20, 3, white, Entry
11.20, 3, white, Exit
11.20, 4, white, Entry
11.20, 4, white, Exit
11.20, 3, white, Entry
11.20, 3, white, Exit
11.20, 4, white, Entry
11.20, 4, white, Exit
11.20, 3, white, Entry
11.20, 3, white, Exit
11.20, 1, white, Entry
11.20, 1, white, Exit
11.20, 2, white, Entry
11.20, 2, white, Exit
11.20, 1, white, Entry
11.25, 1, white, Exit
11.25, 4, white, Entry
11.25, 4, white, Exit
11.25, 3, white, Entry
11.25, 3, white, Exit
11.25, 4, white, Entry
11.25, 4, white, Exit
11.25, 3, white, Entry
11.25, 3, white, Exit
11.25, 4, white, Entry
11.25, 4, white, Exit
11.25, 3, white, Entry
11.25, 3, white, Exit
11.25, 2, white, Entry
11.25, 2, white, Exit
11.25, 1, white, Entry
11.25, 1, white, Exit
11.25, 2, white, Entry
11.25, 2, white, Exit
11.25, 1, white, Entry
11.30, 1, white, Exit
11.30, 4, white, Entry
11.30, 4, white, Exit
11.30, 3, white, Entry
11.30, 3, white, Exit
11.30, 4, white, Entry
11.30, 4, white, Exit
11.30, 3, white, Entry
11.30, 3, white, Exit
11.30, 4, white, Entry
11.30, 4, white, Exit
11.30, 3, white, Entry
11.30, 3, white, Exit
11.30, 1, white, Entry
11.30, 1, white, Exit
11.30, 2, white, Entry
11.30, 2, white, Exit
11.30, 1, white, Entry
11.33, 1, white, Exit
11.33, 3, white, Entry
11.33, 3, white, Exit
11.33, 4, white, Entry
11.33, 4, white, Exit
11.33, 3, white, Entry
11.33, 3, white, Exit
11.33, 4, white, Entry
11.33, 4, white, Exit
11.33, 3, white, Entry
11.33, 3, white, Exit
11.33, 4, white, Entry
11.33, 4, white, Exit
11.33, 3, white, Entry
11.33, 3, white, Exit
11.33, 1, white, Entry
11.33, 1, white, Exit
11.33, 2, white, Entry
11.33, 2, white, Exit
11.33, 1, white, Entry
11.38, 1, white, Exit
11.38, 3, white, Entry
11.38, 3, white, Exit
11.38, 4, white, Entry
11.38, 4, white, Exit
11.38, 3, white, Entry
11.38, 3, white, Exit
11.38, 4, white, Entry
11.38, 4, white, Exit
11.38, 3, white, Entry
11.38, 3, white, Exit
11.38, 4, white, Entry
11.38, 4, white, Exit
11.38, 3, white, Entry
11.38, 3, white, Exit
11.38, 1, white, Entry
11.38, 1, white, Exit
11.38, 2, white, Entry
11.38, 2, white, Exit
11.38, 1, white, Entry
11.38, 1, white, Exit
11.38, 2, white, Entry
11.38, 2, white, Exit
11.38, 1, white, Entry
11.43, 1, white, Exit
11.43, 4, white, Entry
11.43, 4, white, Exit
11.43, 3, white, Entry
11.43, 3, white, Exit
11.43, 4, white, Entry
11.43, 4, white, Exit
11.43, 3, white, Entry
11.43, 3, white, Exit
11.43, 4, white, Entry
11.43, 4, white, Exit
11.43, 3, white, Entry
11.43, 3, white, Exit
11.43, 4, white, Entry
11.43, 4, white, Exit
11.43, 3, white, Entry
11.43, 3, white, Exit
11.43, 1, white, Entry
11.43, 1, white, Exit
11.43, 2, white, Entry
11.43, 2, white, Exit
11.43, 1, white, Entry
11.43, 1, white, Exit
11.43, 2, white, Entry
11.43, 2, white, Exit
11.43, 1, white, Entry
11.47, 1, white, Exit
11.47, 3, white, Entry
11.47, 3, white, Exit
11.47, 4, white, Entry
11.47, 4, white, Exit
11.47, 3, white, Entry
11.47, 3, white, Exit
11.47, 4, white, Entry
11.47, 4, white, Exit
11.47, 3, white, Entry
11.47, 3, white, Exit
11.47, 4, white, Entry
11.47, 4, white, Exit
11.47, 3, white, Entry
11.47, 3, white, Exit
11.47, 1, white, Entry
11.47, 1, white, Exit
11.47, 2, white, Entry
11.47, 2, white, Exit
11.47, 1, white, Entry
11.47, 1, white, Exit
11.47, 2, white, Entry
11.47, 2, white, Exit
11.47, 1, white, Entry
11.50, 1, white, Exit
11.50, 3, white, Entry
11.50, 3, white, Exit
11.50, 4, white, Entry
11.50, 4, white, Exit
11.50, 3, white, Entry
11.50, 3, white, Exit
11.50, 4, white, Entry
11.50, 4, white, Exit
11.50, 3, white, Entry
11.50, 3, white, Exit
11.50, 4, white, Entry
11.50, 4, white, Exit
11.50, 3, white, Entry
11.50, 3, white, Exit
11.50, 1, white, Entry
11.50, 1, white, Exit
11.50, 2, white, Entry
11.50, 2, white, Exit
11.50, 1, white, Entry
11.50, 1, white, Exit
11.50, 2, white, Entry
11.50, 2, white, Exit
11.50, 1, white, Entry
11.55, 1, white, Exit
11.55, 3, white, Entry
11.55, 3, white, Exit
11.55, 4, white, Entry
11.55, 4, white, Exit
11.55, 3, white, Entry
11.55, 3, white, Exit
11.55, 4, white, Entry
11.55, 4, white, Exit
11.55, 3, white, Entry
11.55, 3, white, Exit
11.55, 1, white, Entry
11.55, 1, white, Exit
11.55, 2, white, Entry
11.55, 2, white, Exit
11.55, 1, white, Entry
11.55, 1, white, Exit
11.55, 2, white, Entry
11.55, 2, white, Exit
11.55, 1, white, Entry
11.60, 1, white, Exit
11.60, 3, white, Entry
11.60, 3, white, Exit
11.60, 4, white, Entry
11.60, 4, white, Exit
11.60, 3, white, Entry
11.60, 3, white, Exit
11.60, 4, white, Entry
11.60, 4, white, Exit
11.60, 3, white, Entry
11.60, 3, white, Exit
11.60, 1, white, Entry
11.60, 1, white, Exit
11.60, 2, white, Entry
11.60, 2, white, Exit
11.60, 1, white, Entry
11.60, 1, white, Exit
11.60, 2, white, Entry
11.60, 2, white, Exit
11.60, 1, white, Entry
11.65, 1, white, Exit
11.65, 3, white, Entry
11.65, 3, white, Exit
11.65, 4, white, Entry
11.65, 4, white, Exit
11.65, 3, white, Entry
11.65, 3, white, Exit
11.65, 4, white, Entry
11.65, 4, white, Exit
11.65, 3, white, Entry
11.65, 3, white, Exit
11.65, 4, white, Entry
11.65, 4, white, Exit
11.65, 3, white, Entry
11.65, 3, white, Exit
11.65, 1, white, Entry
11.65, 1, white, Exit
11.65, 2, white, Entry
11.65, 2, white, Exit
11.65, 1, white, Entry
11.65, 1, white, Exit
11.65, 2, white, Entry
11.65, 2, white, Exit
11.65, 1, white, Entry
11.69, 1, white, Exit
11.69, 3, white, Entry
11.69, 3, white, Exit
11.69, 4, white, Entry
11.69, 4, white, Exit
11.69, 3, white, Entry
11.69, 3, white, Exit
11.69, 4, white, Entry
11.69, 4, white, Exit
11.69, 3, white, Entry
11.69, 3, white, Exit
11.69, 1, white, Entry
11.69, 1, white, Exit
11.69, 2, white, Entry
11.69, 2, white, Exit
11.69, 1, white, Entry
11.69, 1, white, Exit
11.69, 2, white, Entry
11.69, 2, white, Exit
11.69, 1, white, Entry
11.73, 1, white, Exit
11.73, 3, white, Entry
11.73, 3, white, Exit
11.73, 4, white, Entry
11.73, 4, white, Exit
11.73, 3, white, Entry
11.73, 3, white, Exit
11.73, 4, white, Entry
11.73, 4, white, Exit
11.73, 3, white, Entry
11.73, 3, white, Exit
11.73, 1, white, Entry
11.73, 1, white, Exit
11.73, 2, white, Entry
11.73, 2, white, Exit
11.73, 1, white, Entry
11.78, 1, white, Exit
11.78, 3, white, Entry
11.78, 3, white, Exit
11.78, 4, white, Entry
11.78, 4, white, Exit
11.78, 3, white, Entry
11.78, 3, white, Exit
11.78, 4, white, Entry
11.78, 4, white, Exit
11.78, 3, white, Entry
11.78, 3, white, Exit
11.78, 1, white, Entry
11.78, 1, white, Exit
11.78, 2, white, Entry
11.78, 2, white, Exit
11.78, 1, white, Entry
11.78, 1, white, Exit
11.78, 2, white, Entry
11.78, 2, white, Exit
11.78, 1, white, Entry
11.82, 1, white, Exit
11.82, 3, white, Entry
11.82, 3, white, Exit
11.82, 4, white, Entry
11.82, 4, white, Exit
11.82, 3, white, Entry
11.82, 3, white, Exit
11.82, 4, white, Entry
11.82, 4, white, Exit
11.82, 3, white, Entry
11.82, 3, white, Exit
11.82, 4, white, Entry
11.82, 4, white, Exit
11.82, 3, white, Entry
11.82, 3, white, Exit
11.82, 4, white, Entry
11.82, 4, white, Exit
11.82, 1, white, Entry
11.82, 1, white, Exit
11.82, 2, white, Entry
11.82, 2, white, Exit
11.82, 1, white, Entry
11.82, 1, white, Exit
11.82, 2, white, Entry
11.82, 2, white, Exit
11.82, 1, white, Entry
11.87, 1, white, Exit
11.87, 3, white, Entry
11.87, 3, white, Exit
11.87, 4, white, Entry
11.87, 4, white, Exit
11.87, 3, white, Entry
11.87, 3, white, Exit
11.87, 4, white, Entry
11.87, 4, white, Exit
11.87, 3, white, Entry
11.87, 3, white, Exit
11.87, 4, white, Entry
11.87, 4, white, Exit
11.87, 3, white, Entry
11.87, 3, white, Exit
11.87, 4, white, Entry
11.87, 4, white, Exit
11.87, 1, white, Entry
11.87, 1, white, Exit
11.87, 2, white, Entry
11.87, 2, white, Exit
11.87, 1, white, Entry
11.87, 1, white, Exit
11.87, 2, white, Entry
11.87, 2, white, Exit
11.87, 1, white, Entry
11.92, 1, white, Exit
11.92, 3, white, Entry
11.92, 3, white, Exit
11.92, 4, white, Entry
11.92, 4, white, Exit
11.92, 3, white, Entry
11.92, 3, white, Exit
11.92, 4, white, Entry
11.92, 4, white, Exit
11.92, 3, white, Entry
11.92, 3, white, Exit
11.92, 4, white, Entry
11.92, 4, white, Exit
11.92, 3, white, Entry
11.92, 3, white, Exit
11.92, 2, white, Entry
11.92, 2, white, Exit
11.92, 1, white, Entry
11.92, 1, white, Exit
11.92, 2, white, Entry
11.92, 2, white, Exit
11.92, 1, white, Entry
11.96, 1, white, Exit
11.96, 3, white, Entry
11.96, 3, white, Exit
11.96, 4, white, Entry
11.96, 4, white, Exit
11.96, 3, white, Entry
11.96, 3, white, Exit
11.96, 4, white, Entry
11.96, 4, white, Exit
11.96, 3, white, Entry
11.96, 3, white, Exit
11.96, 4, white, Entry
11.96, 4, white, Exit
11.96, 3, white, Entry
11.96, 3, white, Exit
11.96, 2, white, Entry
11.96, 2, white, Exit
11.96, 1, white, Entry
11.99, 1, white, Exit
11.99, 3, white, Entry
11.99, 3, white, Exit
11.99, 4, white, Entry
11.99, 4, white, Exit
11.99, 3, white, Entry
11.99, 3, white, Exit
11.99, 4, white, Entry
11.99, 4, white, Exit
11.99, 3, white, Entry
11.99, 3, white, Exit
11.99, 4, white, Entry
11.99, 4, white, Exit
11.99, 3, white, Entry
11.99, 3, white, Exit
11.99, 4, white, Entry
11.99, 4, white, Exit
11.99, 2, white, Entry
11.99, 2, white, Exit
11.99, 1, white, Entry
11.99, 1, white, Exit
11.99, 2, white, Entry
11.99, 2, white, Exit
11.99, 1, white, Entry
12.04, 1, white, Exit
12.04, 3, white, Entry
12.04, 3, white, Exit
12.04, 4, white, Entry
12.04, 4, white, Exit
12.04, 3, white, Entry
12.04, 3, white, Exit
12.04, 4, white, Entry
12.04, 4, white, Exit
12.04, 3, white, Entry
12.04, 3, white, Exit
12.04, 4, white, Entry
12.04, 4, white, Exit
12.04, 3, white, Entry
12.04, 3, white, Exit
12.04, 4, white, Entry
12.04, 4, white, Exit
12.04, 3, white, Entry
12.04, 3, white, Exit
12.04, 2, white, Entry
12.04, 2, white, Exit
12.04, 1, white, Entry
12.04, 1, white, Exit
12.04, 2, white, Entry
12.04, 2, white, Exit
12.04, 1, white, Entry
12.09, 1, white, Exit
12.09, 3, white, Entry
12.09, 3, white, Exit
12.09, 4, white, Entry
12.09, 4, white, Exit
12.09, 3, white, Entry
12.09, 3, white, Exit
12.09, 4, white, Entry
12.09, 4, white, Exit
12.09, 3, white, Entry
12.09, 3, white, Exit
12.09, 4, white, Entry
12.09, 4, white, Exit
12.09, 3, white, Entry
12.09, 3, white, Exit
12.09, 4, white, Entry
12.09, 4, white, Exit
12.09, 1, white, Entry
12.09, 1, white, Exit
12.09, 2, white, Entry
12.09, 2, white, Exit
12.09, 1, white, Entry
12.09, 1, white, Exit
12.09, 2, white, Entry
12.09, 2, white, Exit
12.09, 1, white, Entry
12.14, 1, white, Exit
12.14, 3, white, Entry
12.14, 3, white, Exit
12.14, 4, white, Entry
12.14, 4, white, Exit
12.14, 3, white, Entry
12.14, 3, white, Exit
12.14, 4, white, Entry
12.14, 4, white, Exit
12.14, 3, white, Entry
12.14, 3, white, Exit
12.14, 4, white, Entry
12.14, 4, white, Exit
12.14, 3, white, Entry
12.14, 3, white, Exit
12.14, 4, white, Entry
12.14, 4, white, Exit
12.14, 1, white, Entry
12.14, 1, white, Exit
12.14, 2, white, Entry
12.14, 2, white, Exit
12.14, 1, white, Entry
12.14, 1, white, Exit
12.14, 2, white, Entry
12.14, 2, white, Exit
12.14, 1, white, Entry
12.19, 1, white, Exit
12.19, 4, white, Entry
12.19, 4, white, Exit
12.19, 3, white, Entry
12.19, 3, white, Exit
12.19, 4, white, Entry
12.19, 4, white, Exit
12.19, 3, white, Entry
12.19, 3, white, Exit
12.19, 4, white, Entry
12.19, 4, white, Exit
12.19, 3, white, Entry
12.19, 3, white, Exit
12.19, 4, white, Entry
12.19, 4, white, Exit
12.19, 1, white, Entry
12.19, 1, white, Exit
12.19, 2, white, Entry
12.19, 2, white, Exit
12.19, 1, white, Entry
12.19, 1, white, Exit
12.19, 2, white, Entry
12.19, 2, white, Exit
12.19, 1, white, Entry
12.24, 1, white, Exit
12.24, 3, white, Entry
12.24, 3, white, Exit
12.24, 4, white, Entry
12.24, 4, white, Exit
12.24, 3, white, Entry
12.24, 3, white, Exit
12.24, 4, white, Entry
12.24, 4, white, Exit
12.24, 3, white, Entry
12.24, 3, white, Exit
12.24, 4, white, Entry
12.24, 4, white, Exit
12.24, 3, white, Entry
12.24, 3, white, Exit
12.24, 4, white, Entry
12.24, 4, white, Exit
12.24, 3, white, Entry
12.24, 3, white, Exit
12.24, 1, white, Entry
12.24, 1, white, Exit
12.24, 2, white, Entry
12.24, 2, white, Exit
12.24, 1, white, Entry
12.24, 1, white, Exit
12.24, 2, white, Entry
12.24, 2, white, Exit
12.24, 1, white, Entry
12.28, 1, white, Exit
12.28, 3, white, Entry
12.28, 3, white, Exit
12.28, 4, white, Entry
12.28, 4, white, Exit
12.28, 3, white, Entry
12.28, 3, white, Exit
12.28, 4, white, Entry
12.28, 4, white, Exit
12.28, 3, white, Entry
12.28, 3, white, Exit
12.28, 4, white, Entry
12.28, 4, white, Exit
12.28, 3, white, Entry
12.28, 3, white, Exit
12.28, 4, white, Entry
12.28, 4, white, Exit
12.28, 3, white, Entry
12.28, 3, white, Exit
12.28, 4, white, Entry
12.28, 4, white, Exit
12.28, 3, white, Entry
12.28, 3, white, Exit
12.28, 1, white, Entry
12.28, 1, white, Exit
12.28, 2, white, Entry
12.28, 2, white, Exit
12.28, 1, white, Entry
12.28, 1, white, Exit
12.28, 2, white, Entry
12.28, 2, white, Exit
12.28, 1, white, Entry
12.33, 1, white, Exit
12.33, 3, white, Entry
12.33, 3, white, Exit
12.33, 4, white, Entry
12.33, 4, white, Exit
12.33, 3, white, Entry
12.33, 3, white, Exit
12.33, 4, white, Entry
12.33, 4, white, Exit
12.33, 3, white, Entry
12.33, 3, white, Exit
12.33, 4, white, Entry
12.33, 4, white, Exit
12.33, 3, white, Entry
12.33, 3, white, Exit
12.33, 4, white, Entry
12.33, 4, white, Exit
12.33, 3, white, Entry
12.33, 3, white, Exit
12.33, 4, white, Entry
12.33, 4, white, Exit
12.33, 3, white, Entry
12.33, 3, white, Exit
12.33, 1, white, Entry
12.33, 1, white, Exit
12.33, 2, white, Entry
12.33, 2, white, Exit
12.33, 1, white, Entry
12.33, 1, white, Exit
12.33, 2, white, Entry
12.33, 2, white, Exit
12.33, 1, white, Entry
12.38, 1, white, Exit
12.38, 3, white, Entry
12.38, 3, white, Exit
12.38, 4, white, Entry
12.38, 4, white, Exit
12.38, 3, white, Entry
12.38, 3, white, Exit
12.38, 4, white, Entry
12.38, 4, white, Exit
12.38, 3, white, Entry
12.38, 3, white, Exit
12.38, 4, white, Entry
12.38, 4, white, Exit
12.38, 3, white, Entry
12.38, 3, white, Exit
12.38, 4, white, Entry
12.38, 4, white, Exit
12.38, 3, white, Entry
12.38, 3, white, Exit
12.38, 4, white, Entry
12.38, 4, white, Exit
12.38, 3, white, Entry
12.38, 3, white, Exit
12.38, 1, white, Entry
12.38, 1, white, Exit
12.38, 2, white, Entry
12.38, 2, white, Exit
12.38, 1, white, Entry
12.38, 1, white, Exit
12.38, 2, white, Entry
12.38, 2, white, Exit
12.38, 1, white, Entry
12.42, 1, white, Exit
12.42, 4, white, Entry
12.42, 4, white, Exit
12.42, 3, white, Entry
12.42, 3, white, Exit
12.42, 4, white, Entry
12.42, 4, white, Exit
12.42, 3, white, Entry
12.42, 3, white, Exit
12.42, 4, white, Entry
12.42, 4, white, Exit
12.42, 3, white, Entry
12.42, 3, white, Exit
12.42, 4, white, Entry
12.42, 4, white, Exit
12.42, 3, white, Entry
12.42, 3, white, Exit
12.42, 4, white, Entry
12.42, 4, white, Exit
12.42, 3, white, Entry
12.42, 3, white, Exit
12.42, 2, white, Entry
12.42, 2, white, Exit
12.42, 1, white, Entry
12.42, 1, white, Exit
12.42, 2, white, Entry
12.42, 2, white, Exit
12.42, 1, white, Entry
12.46, 1, white, Exit
12.46, 3, white, Entry
12.46, 3, white, Exit
12.46, 4, white, Entry
12.46, 4, white, Exit
12.46, 3, white, Entry
12.46, 3, white, Exit
12.46, 4, white, Entry
12.46, 4, white, Exit
12.46, 3, white, Entry
12.46, 3, white, Exit
12.46, 4, white, Entry
12.46, 4, white, Exit
12.46, 3, white, Entry
12.46, 3, white, Exit
12.46, 4, white, Entry
12.46, 4, white, Exit
12.46, 3, white, Entry
12.46, 3, white, Exit
12.46, 1, white, Entry
12.46, 1, white, Exit
12.46, 2, white, Entry
12.46, 2, white, Exit
12.46, 1, white, Entry
12.46, 1, white, Exit
12.46, 2, white, Entry
12.46, 2, white, Exit
12.46, 1, white, Entry
12.50, 1, white, Exit
12.50, 3, white, Entry
12.50, 3, white, Exit
12.50, 4, white, Entry
12.50, 4, white, Exit
12.50, 3, white, Entry
12.50, 3, white, Exit
12.50, 4, white, Entry
12.50, 4, white, Exit
12.50, 3, white, Entry
12.50, 3, white, Exit
12.50, 1, white, Entry
12.50, 1, white, Exit
12.50, 2, white, Entry
12.50, 2, white, Exit
12.50, 1, white, Entry
12.50, 1, white, Exit
12.50, 2, white, Entry
12.50, 2, white, Exit
12.50, 1, white, Entry
12.55, 1, white, Exit
12.55, 3, white, Entry
12.55, 3, white, Exit
12.55, 4, white, Entry
12.55, 4, white, Exit
12.55, 3, white, Entry
12.55, 3, white, Exit
12.55, 4, white, Entry
12.55, 4, white, Exit
12.55, 3, white, Entry
12.55, 3, white, Exit
12.55, 4, white, Entry
12.55, 4, white, Exit
12.55, 3, white, Entry
12.55, 3, white, Exit
12.55, 1, white, Entry
12.55, 1, white, Exit
12.55, 2, white, Entry
12.55, 2, white, Exit
12.55, 1, white, Entry
12.55, 1, white, Exit
12.55, 2, white, Entry
12.55, 2, white, Exit
12.55, 1, white, Entry
12.60, 1, white, Exit
12.60, 3, white, Entry
12.60, 3, white, Exit
12.60, 4, white, Entry
12.60, 4, white, Exit
12.60, 3, white, Entry
12.60, 3, white, Exit
12.60, 4, white, Entry
12.60, 4, white, Exit
12.60, 3, white, Entry
12.60, 3, white, Exit
12.60, 1, white, Entry
12.60, 1, white, Exit
12.60, 2, white, Entry
12.60, 2, white, Exit
12.60, 1, white, Entry
12.60, 1, white, Exit
12.60, 2, white, Entry
12.60, 2, white, Exit
12.60, 1, white, Entry
12.63, 1, white, Exit
12.63, 4, white, Entry
12.63, 4, white, Exit
12.63, 3, white, Entry
12.63, 3, white, Exit
12.63, 4, white, Entry
12.63, 4, white, Exit
12.63, 3, white, Entry
12.63, 3, white, Exit
12.63, 4, white, Entry
12.63, 4, white, Exit
12.63, 3, white, Entry
12.63, 3, white, Exit
12.63, 1, white, Entry
12.63, 1, white, Exit
12.63, 2, white, Entry
12.63, 2, white, Exit
12.63, 1, white, Entry
12.68, 1, white, Exit
12.68, 3, white, Entry
12.68, 3, white, Exit
12.68, 4, white, Entry
12.68, 4, white, Exit
12.68, 3, white, Entry
12.68, 3, white, Exit
12.68, 4, white, Entry
12.68, 4, white, Exit
12.68, 3, white, Entry
12.68, 3, white, Exit
12.68, 1, white, Entry
12.68, 1, white, Exit
12.68, 2, white, Entry
12.68, 2, white, Exit
12.68, 1, white, Entry
12.73, 1, white, Exit
12.73, 3, white, Entry
12.73, 3, white, Exit
12.73, 4, white, Entry
12.73, 4, white, Exit
12.73, 3, white, Entry
12.73, 3, white, Exit
12.73, 4, white, Entry
12.73, 4, white, Exit
12.73, 3, white, Entry
12.73, 3, white, Exit
12.73, 1, white, Entry
12.73, 1, white, Exit
12.73, 2, white, Entry
12.73, 2, white, Exit
12.73, 1, white, Entry
12.73, 1, white, Exit
12.73, 2, white, Entry
12.73, 2, white, Exit
12.73, 1, white, Entry
12.78, 1, white, Exit
12.78, 3, white, Entry
12.78, 3, white, Exit
12.78, 4, white, Entry
12.78, 4, white, Exit
12.78, 3, white, Entry
12.78, 3, white, Exit
12.78, 4, white, Entry
12.78, 4, white, Exit
12.78, 3, white, Entry
12.78, 3, white, Exit
12.78, 1, white, Entry
12.78, 1, white, Exit
12.78, 2, white, Entry
12.78, 2, white, Exit
12.78, 1, white, Entry
12.81, 1, white, Exit
12.81, 3, white, Entry
12.81, 3, white, Exit
12.81, 4, white, Entry
12.81, 4, white, Exit
12.81, 3, white, Entry
12.81, 3, white, Exit
12.81, 4, white, Entry
12.81, 4, white, Exit
12.81, 3, white, Entry
12.81, 3, white, Exit
12.81, 4, white, Entry
12.81, 4, white, Exit
12.81, 3, white, Entry
12.81, 3, white, Exit
12.81, 1, white, Entry
12.81, 1, white, Exit
12.81, 2, white, Entry
12.81, 2, white, Exit
12.81, 1, white, Entry
12.81, 1, white, Exit
12.81, 2, white, Entry
12.81, 2, white, Exit
12.81, 1, white, Entry
12.85, 1, white, Exit
12.85, 3, white, Entry
12.85, 3, white, Exit
12.85, 4, white, Entry
12.85, 4, white, Exit
12.85, 3, white, Entry
12.85, 3, white, Exit
12.85, 4, white, Entry
12.85, 4, white, Exit
12.85, 3, white, Entry
12.85, 3, white, Exit
